entry,at,order
"""charles @ ZRFl3F81GH"" checks",2020-12-31T03:53:35.376Z,160938681537700
"River: 2♥, 9♦, 6♥, A♥ [10♠]",2020-12-31T03:53:30.493Z,160938681049600
"""charles @ ZRFl3F81GH"" calls 8",2020-12-31T03:53:29.687Z,160938680968700
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T03:53:05.878Z,160938678587800
"""charles @ ZRFl3F81GH"" checks",2020-12-31T03:52:56.484Z,160938677648500
"Turn: 2♥, 9♦, 6♥ [A♥]",2020-12-31T03:52:49.581Z,160938676958500
"""charles @ ZRFl3F81GH"" calls 8",2020-12-31T03:52:48.766Z,160938676876600
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:52:24.618Z,160938674461900
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:51:55.732Z,160938671573300
"""Ton @ y-BrAbw25C"" folds",2020-12-31T03:51:45.780Z,160938670578700
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T03:51:43.729Z,160938670372900
"""Alex St @ hgOw7xr4v6"" raises to 8",2020-12-31T03:51:38.299Z,160938669830000
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T03:51:34.155Z,160938669415500
"""Sean @ dT098Gir6A"" bets 2",2020-12-31T03:51:15.817Z,160938667581800
"Flop:  [2♥, 9♦, 6♥]",2020-12-31T03:50:55.280Z,160938665528200
"""charles @ ZRFl3F81GH"" checks",2020-12-31T03:50:54.472Z,160938665447300
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T03:50:39.163Z,160938663916500
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T03:50:34.749Z,160938663475000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:50:31.787Z,160938663178800
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T03:50:29.892Z,160938662989300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:50:26.471Z,160938662647200
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T03:50:22.473Z,160938662247409
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T03:50:22.473Z,160938662247408
"Your hand is J♦, J♠",2020-12-31T03:50:22.473Z,160938662247403
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (64) | #4 ""Steve @ vKtqqQXap1"" (66) | #5 ""Sean @ dT098Gir6A"" (42) | #6 ""charles @ ZRFl3F81GH"" (94) | #7 ""Alex St @ hgOw7xr4v6"" (260) | #10 ""ChadSlap @ 8jqQZhEvdi"" (34)",2020-12-31T03:50:22.473Z,160938662247401
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T03:50:22.473Z,160938662247400
"-- ending hand #12 --",2020-12-31T03:50:16.444Z,160938661644602
"""charles @ ZRFl3F81GH"" collected 52 from pot with Pair, Q's (combination: Q♣, Q♠, 9♦, 8♥, 7♣)",2020-12-31T03:50:16.444Z,160938661644601
"""charles @ ZRFl3F81GH"" shows a 7♣, Q♣.",2020-12-31T03:50:16.444Z,160938661644600
"""ChadSlap @ 8jqQZhEvdi"" calls 8",2020-12-31T03:50:15.634Z,160938661563500
"""charles @ ZRFl3F81GH"" bets 8",2020-12-31T03:50:13.850Z,160938661385000
"River: 9♦, 4♠, Q♠, 6♦ [8♥]",2020-12-31T03:49:56.470Z,160938659647500
"""ChadSlap @ 8jqQZhEvdi"" calls 6",2020-12-31T03:49:55.645Z,160938659564600
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T03:49:52.512Z,160938659251200
"""charles @ ZRFl3F81GH"" bets 6",2020-12-31T03:49:43.071Z,160938658307200
"Turn: 9♦, 4♠, Q♠ [6♦]",2020-12-31T03:49:31.444Z,160938657144600
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:49:30.630Z,160938657063100
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:49:26.676Z,160938656667700
"""Ton @ y-BrAbw25C"" folds",2020-12-31T03:49:25.814Z,160938656581500
"""ChadSlap @ 8jqQZhEvdi"" calls 4",2020-12-31T03:49:21.724Z,160938656172500
"""Alex St @ hgOw7xr4v6"" calls 4",2020-12-31T03:49:18.827Z,160938655883000
"""charles @ ZRFl3F81GH"" bets 4",2020-12-31T03:49:06.652Z,160938654665300
"""Sean @ dT098Gir6A"" checks",2020-12-31T03:48:29.211Z,160938650921200
"""Steve @ vKtqqQXap1"" checks",2020-12-31T03:48:06.671Z,160938648667200
"Flop:  [9♦, 4♠, Q♠]",2020-12-31T03:47:57.599Z,160938647760000
"""Sean @ dT098Gir6A"" checks",2020-12-31T03:47:56.792Z,160938647679200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T03:47:53.219Z,160938647322000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:47:52.363Z,160938647236400
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T03:47:42.128Z,160938646212900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:47:40.190Z,160938646019100
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T03:47:37.724Z,160938645772500
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T03:47:26.618Z,160938644661909
"""Steve @ vKtqqQXap1"" posts a small blind of 1",2020-12-31T03:47:26.618Z,160938644661908
"Your hand is J♦, 5♥",2020-12-31T03:47:26.618Z,160938644661903
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (66) | #4 ""Steve @ vKtqqQXap1"" (68) | #5 ""Sean @ dT098Gir6A"" (44) | #6 ""charles @ ZRFl3F81GH"" (62) | #7 ""Alex St @ hgOw7xr4v6"" (266) | #10 ""ChadSlap @ 8jqQZhEvdi"" (54)",2020-12-31T03:47:26.618Z,160938644661901
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T03:47:26.618Z,160938644661900
"-- ending hand #11 --",2020-12-31T03:47:20.606Z,160938644060802
"""Alex St @ hgOw7xr4v6"" collected 42 from pot with Three of a Kind, 8's (combination: 8♦, 8♣, 8♥, A♣, J♦)",2020-12-31T03:47:20.606Z,160938644060801
"""Alex St @ hgOw7xr4v6"" shows a 8♦, 5♥.",2020-12-31T03:47:20.606Z,160938644060800
"""charles @ ZRFl3F81GH"" calls 12",2020-12-31T03:47:19.797Z,160938643979800
"""Alex St @ hgOw7xr4v6"" raises to 12",2020-12-31T03:46:36.273Z,160938639627400
"""charles @ ZRFl3F81GH"" bets 6",2020-12-31T03:46:31.128Z,160938639113000
"River: A♣, 8♣, J♦, 2♦ [8♥]",2020-12-31T03:46:19.217Z,160938637922400
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:46:18.395Z,160938637839600
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T03:46:15.575Z,160938637557600
"Turn: A♣, 8♣, J♦ [2♦]",2020-12-31T03:45:53.955Z,160938635395700
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:45:53.147Z,160938635314800
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:45:44.258Z,160938634425900
"""Ton @ y-BrAbw25C"" folds",2020-12-31T03:45:43.407Z,160938634340800
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:45:29.050Z,160938632905100
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T03:45:26.476Z,160938632647700
"""Sean @ dT098Gir6A"" checks",2020-12-31T03:45:06.521Z,160938630652200
"""Steve @ vKtqqQXap1"" checks",2020-12-31T03:45:03.778Z,160938630377800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T03:45:02.849Z,160938630285000
"Flop:  [A♣, 8♣, J♦]",2020-12-31T03:44:33.185Z,160938627318600
"""Steve @ vKtqqQXap1"" checks",2020-12-31T03:44:32.378Z,160938627237900
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:44:31.522Z,160938627152300
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T03:44:27.422Z,160938626742200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:44:19.997Z,160938625999800
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T03:44:15.596Z,160938625559700
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T03:43:57.362Z,160938623736200
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T03:43:39.153Z,160938621915711
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T03:43:39.153Z,160938621915710
"Your hand is 2♣, 10♠",2020-12-31T03:43:39.153Z,160938621915705
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (68) | #4 ""Steve @ vKtqqQXap1"" (70) | #5 ""Sean @ dT098Gir6A"" (46) | #6 ""charles @ ZRFl3F81GH"" (80) | #7 ""Alex St @ hgOw7xr4v6"" (242) | #10 ""ChadSlap @ 8jqQZhEvdi"" (54)",2020-12-31T03:43:39.153Z,160938621915703
"-- starting hand #11  (No Limit Texas Hold'em) (dealer: ""ChadSlap @ 8jqQZhEvdi"") --",2020-12-31T03:43:39.153Z,160938621915702
"The player ""charles @ ZRFl3F81GH"" joined the game with a stack of 80.",2020-12-31T03:43:39.153Z,160938621915701
"The player ""Sean @ dT098Gir6A"" joined the game with a stack of 46.",2020-12-31T03:43:39.153Z,160938621915700
"-- ending hand #10 --",2020-12-31T03:43:33.097Z,160938621309902
"""Alex St @ hgOw7xr4v6"" collected 84 from pot with Three of a Kind, A's (combination: A♠, A♦, A♣, K♠, 10♠)",2020-12-31T03:43:33.097Z,160938621309901
"""Alex St @ hgOw7xr4v6"" shows a 4♠, A♠.",2020-12-31T03:43:33.097Z,160938621309900
"""ChadSlap @ 8jqQZhEvdi"" calls 12",2020-12-31T03:43:32.284Z,160938621228500
"""Alex St @ hgOw7xr4v6"" bets 12",2020-12-31T03:43:29.556Z,160938620955700
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T03:43:24.653Z,160938620465400
"River: 2♦, A♦, A♣, K♠ [10♠]",2020-12-31T03:43:18.516Z,160938619851900
"""ChadSlap @ 8jqQZhEvdi"" calls 12",2020-12-31T03:43:17.709Z,160938619771000
"""Alex St @ hgOw7xr4v6"" raises to 12",2020-12-31T03:43:15.480Z,160938619548100
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T03:43:08.580Z,160938618858100
"Turn: 2♦, A♦, A♣ [K♠]",2020-12-31T03:42:21.110Z,160938614111300
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:42:20.269Z,160938614027000
"""Ton @ y-BrAbw25C"" folds",2020-12-31T03:42:19.420Z,160938613942100
"""ChadSlap @ 8jqQZhEvdi"" calls 12",2020-12-31T03:42:13.668Z,160938613366900
"""Alex St @ hgOw7xr4v6"" raises to 12",2020-12-31T03:42:04.788Z,160938612478900
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T03:41:53.739Z,160938611374000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:41:45.682Z,160938610568300
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T03:41:23.353Z,160938608335400
"The player ""Sean @ dT098Gir6A"" sit back with the stack of 46.",2020-12-31T03:41:19.508Z,160938607950900
"The admin approved the player ""charles @ ZRFl3F81GH"" participation with a stack of 80.",2020-12-31T03:41:11.493Z,160938607149600
"The player ""charles @ ZRFl3F81GH"" requested a seat.",2020-12-31T03:41:03.370Z,160938606337300
"Flop:  [2♦, A♦, A♣]",2020-12-31T03:40:18.827Z,160938601882900
"""Ton @ y-BrAbw25C"" checks",2020-12-31T03:40:18.019Z,160938601802000
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T03:40:13.888Z,160938601388900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:40:10.279Z,160938601028000
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T03:40:04.659Z,160938600466000
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T03:40:01.153Z,160938600115608
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T03:40:01.153Z,160938600115607
"Your hand is Q♣, 5♣",2020-12-31T03:40:01.153Z,160938600115604
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (72) | #4 ""Steve @ vKtqqQXap1"" (74) | #7 ""Alex St @ hgOw7xr4v6"" (196) | #10 ""ChadSlap @ 8jqQZhEvdi"" (92)",2020-12-31T03:40:01.153Z,160938600115602
"-- starting hand #10  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T03:40:01.153Z,160938600115601
"The player ""Sean @ dT098Gir6A"" stand up with the stack of 46.",2020-12-31T03:40:01.153Z,160938600115600
"-- ending hand #9 --",2020-12-31T03:39:55.126Z,160938599512702
"""ChadSlap @ 8jqQZhEvdi"" collected 34 from pot with Pair, 9's (combination: 9♦, 9♠, K♣, 10♦, 8♠)",2020-12-31T03:39:55.126Z,160938599512701
"""ChadSlap @ 8jqQZhEvdi"" shows a 9♦, 10♦.",2020-12-31T03:39:55.126Z,160938599512700
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:39:54.317Z,160938599431800
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T03:39:40.455Z,160938598045600
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T03:39:38.136Z,160938597813700
"River: 8♠, K♣, 9♠, 4♣ [6♥]",2020-12-31T03:39:31.818Z,160938597182200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:39:31.009Z,160938597101000
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T03:39:19.350Z,160938595935000
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T03:39:16.342Z,160938595634300
"Turn: 8♠, K♣, 9♠ [4♣]",2020-12-31T03:38:56.433Z,160938593643600
"""Ton @ y-BrAbw25C"" folds",2020-12-31T03:38:55.620Z,160938593562400
"""ChadSlap @ 8jqQZhEvdi"" calls 10",2020-12-31T03:38:49.907Z,160938592990700
"""Alex St @ hgOw7xr4v6"" bets 10",2020-12-31T03:38:43.833Z,160938592383400
"Flop:  [8♠, K♣, 9♠]",2020-12-31T03:38:27.038Z,160938590703900
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T03:38:26.209Z,160938590621100
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T03:38:21.313Z,160938590131400
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:38:15.196Z,160938589519700
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:38:07.129Z,160938588713000
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:38:00.364Z,160938588036500
"""ChadSlap @ 8jqQZhEvdi"" posts a big blind of 2",2020-12-31T03:37:50.500Z,160938587050108
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T03:37:50.500Z,160938587050107
"Your hand is J♦, 7♣",2020-12-31T03:37:50.500Z,160938587050103
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (74) | #4 ""Steve @ vKtqqQXap1"" (74) | #5 ""Sean @ dT098Gir6A"" (46) | #7 ""Alex St @ hgOw7xr4v6"" (212) | #10 ""ChadSlap @ 8jqQZhEvdi"" (74)",2020-12-31T03:37:50.500Z,160938587050101
"-- starting hand #9  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T03:37:50.500Z,160938587050100
"-- ending hand #8 --",2020-12-31T03:37:44.488Z,160938586449103
"""ChadSlap @ 8jqQZhEvdi"" shows a A♥, 7♠.",2020-12-31T03:37:44.488Z,160938586449102
"""Ton @ y-BrAbw25C"" collected 12 from pot with Two Pair, Q's & 2's (combination: Q♥, Q♠, 2♠, 2♥, J♣)",2020-12-31T03:37:44.488Z,160938586449101
"""Ton @ y-BrAbw25C"" shows a 2♠, 10♦.",2020-12-31T03:37:44.488Z,160938586449100
"""Ton @ y-BrAbw25C"" checks",2020-12-31T03:37:43.675Z,160938586367500
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T03:36:45.157Z,160938580515700
"River: Q♥, 2♥, J♣, 4♣ [Q♠]",2020-12-31T03:36:42.374Z,160938580238100
"""Ton @ y-BrAbw25C"" checks",2020-12-31T03:36:41.560Z,160938580156500
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T03:36:39.200Z,160938579920100
"Turn: Q♥, 2♥, J♣ [4♣]",2020-12-31T03:36:36.048Z,160938579605000
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:36:35.237Z,160938579523800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:36:25.029Z,160938578503100
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T03:36:22.586Z,160938578258700
"""Sean @ dT098Gir6A"" checks",2020-12-31T03:36:08.922Z,160938576892400
"Flop:  [Q♥, 2♥, J♣]",2020-12-31T03:36:02.021Z,160938576202400
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T03:36:01.195Z,160938576119600
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T03:35:57.897Z,160938575789700
"""Steve @ vKtqqQXap1"" folds",2020-12-31T03:35:57.032Z,160938575703300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T03:35:56.181Z,160938575618200
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T03:35:50.767Z,160938575076800
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T03:35:39.124Z,160938573912508
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T03:35:39.124Z,160938573912507
"Your hand is 3♠, 6♥",2020-12-31T03:35:39.124Z,160938573912503
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (66) | #4 ""Steve @ vKtqqQXap1"" (74) | #5 ""Sean @ dT098Gir6A"" (48) | #7 ""Alex St @ hgOw7xr4v6"" (214) | #10 ""ChadSlap @ 8jqQZhEvdi"" (78)",2020-12-31T03:35:39.124Z,160938573912501
"-- starting hand #8  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T03:35:39.124Z,160938573912500
"-- ending hand #7 --",2020-12-31T03:35:33.113Z,160938573311502
"""Ton @ y-BrAbw25C"" collected 54 from pot with Straight, 10 High (combination: 10♣, 9♦, 8♠, 7♠, 6♣)",2020-12-31T03:35:33.113Z,160938573311501
"""Ton @ y-BrAbw25C"" shows a 6♣, 10♣.",2020-12-31T03:35:33.113Z,160938573311500
"""ChadSlap @ 8jqQZhEvdi"" calls 16",2020-12-31T03:35:32.297Z,160938573229800
"""Ton @ y-BrAbw25C"" raises to 16",2020-12-31T03:35:27.593Z,160938572759400
"""ChadSlap @ 8jqQZhEvdi"" bets 8",2020-12-31T03:34:57.001Z,160938569700500
"River: 9♦, 7♠, 6♥, 6♠ [8♠]",2020-12-31T03:34:47.244Z,160938568725300
"""Sean @ dT098Gir6A"" folds",2020-12-31T03:34:46.438Z,160938568643900
